messageId;label;content
488135141256159_488159564587050;non relief;"wird gerade geräumt:
- piano 
- café raimitz"
488135141256159_488165327919807;non relief;"ALLE fragen und infos bitte gleich auf der seite porten!!!
die seite dient zum austausch aller infos - wir haben nur die infos die gepostet werden!!!"
488135141256159_488181621251511;non relief;"VON: Dominica Schm Schm
Bezüglich ÖBB Bus/Zug Verbindungen habe ich folgendes gefunden:
    http://fahrplan.oebb.at/bin/help.exe/en?tpl=showmap_external
    Laut Information der Bezirkshauptmannschaft Krems wird die Donau zwischen Krems/D. und Emmersdorf im Laufe des Sonntags über die Ufer treten und den Straßenverkehr unmöglich machen. Laut BH Krems wird am Sonntag nachmittag die Straße gesperrt. Im Sinne einer klaren Kommunikation hat sich der Verkehrsverbund Ostregion aber entschlossen den Busverkehr in der Wachau mit Samstag abend Betriebsschluss einzustellen. Ab Sonntag Betriebsbeginn wird dann am Nordufer der Wachau die NÖVOG auf der Wachaubahn den Hochwasserfahrplan fahren. In den Zügen gelten die VVNB Fahrkarten des Busverkehrs. Als Anschluss an die Wachaubahn wird zwischen Emmersdorf Bahnhof und Melk Bahnhof seitens der Firma Zuklin ein Shuttleverkehr in Betrieb gesetzt. Am Südufer der Wachau wird ebenfalls mit Samstag abend der Verkehr eingestellt, hier kann aber kein Ersatzverkehr eingerichtet werden. Diese Maßnahmen bleiben bis auf Widerruf bestehen, die Prognosen lassen noch kein Ende des Hochwassers erkennen! Nähere Informationen zum Wachau Hochwasserverkehr erhalten Sie auch unter der VOR Hotline: 0810 22 23 24 und beim NÖVOG Infocenter täglich von 7:00 bis 17:30 Uhr telefonisch unter der Nummer +43 2742 360 990-99 oder per E-Mail an"
488135141256159_488190114583995;non relief;"Information für die Bewohner von Krems-Stein:

Ab Montag Mittag wird mit sehr hohen Wasserständen gerechnet, vergleichbar mit dem Hochwasser 2002.

Aufgrund der Hochwasserprognosen kann ein Übertritt der Donau im Ortsteil Stein nicht ausgeschlossen werden. Als Vorsichtsmaßnahme empfiehlt der Einsatzstab den Bewohnern im gefährdeten Teil von Stein (Bereich der Steiner Donaulände und Steiner Landstraße zwischen Zellerplatz und Förthof) Hab und Gut aus den unteren Geschossen in Sicherheit zu bringen. Fahrzeuge sind aus dem Bereich wegzustellen. Weitere Informationen finden Sie auf der Homepage der Feuerwehr www.feuerwehr-krems.at.

Bei Anfragen zu den Pegelständen:Die aktuellen Pegelstände finden Sie auf den Seiten der NÖ Landesregierung und auf www.feuerwehr-krems.at

Bei Anfragen zu Prognosen:
Die uns derzeit vorliegenden Prognosen deuten auf ein außergewöhnliches Hochwasserereignis hin.

Ab Montag Mittag wird mit sehr hohen Wasserständen gerechnet, vergleichbar mit dem Hochwasser 2002."
488135141256159_488194494583557;non relief;"INFOS von der Volksschule Krems/Stein:
http://www.vskrems-stein.ac.at/index.php?content=951"
488135141256159_488198907916449;non relief;"Information für die Bewohner von Krems-Stein:
Aufgrund der Hochwasserprognosen kann ein Übertritt der Donau im Ortsteil Stein nicht ausgeschlossen werden. Als Vorsichtsmaßnahme empfiehlt der Einsatzstab den Bewohnern im gefährdeten Teil von Stein (Bereich der Steiner Donaulände und Steiner Landstraße zwischen Zellerplatz und Förthof) Hab und Gut aus den unteren Geschossen in Sicherheit zu bringen. Fahrzeuge sind aus dem Bereich wegzustellen. Weitere Informationen finden Sie auf der Homepage der Feuerwehr www.feuerwehr-krems.at.

Bei Anfragen zu den Pegelständen:Die aktuellen Pegelstände finden Sie auf den Seiten der NÖ Landesregierung und auf www.feuerwehr-krems.at



Bei Anfragen zu Prognosen:
Die uns derzeit vorliegenden Prognosen deuten auf ein außergewöhnliches Hochwasserereignis hin.

Ab Montag Mittag wird mit sehr hohen Wasserständen gerechnet, vergleichbar mit dem Hochwasser 2002.



Bei Anfragen zu Strassensperren:

die Bundestrassen B3 und B33 sind in der Wachau gesperrt, ebenso wurde die Bundestraße B3 in Krems gesperrt. Die B35 (Ringstraße von Zellerplatz bis Mercedes Wiesenthal) wird ab morgen früh 6:00 gesperrt werden. Die Zufahrt zum Ortsteil Stein ist ab diesem Zeitpunkt nur mehr für Einsatzkräfte möglich.



Wo bekomme ich Sandsäcke her?
Im Bezirk Amstetten werden Sandsäcke bei den örtlichen Feuerwehrhäusern ausgegeben.

Im Ortsteil Krems/Stein werden Sand und Sandsäcke heute in den Nachtstunden angeliefert und werden am Zellerplatz, Rathausplatz und Schürerplatz bereitgestellt.



Bei Anfragen: Wird die Mauer überflutet? Kommt die Katastrophe?
Die aktuellen Prognosen sind immer noch unsicher. Es sind alle Hochwasserschutzanlagen in der Wachau voll aufgebaut. Bei akuter Gefahr wird eine Warnung der Bevölkerung über Rundfunk, Internet und wenn notwendig auch mit Sirenen erfolgen. Trotz Vollaufbau der Hochwasserschutzwände kann ein Wasserübertritt ab Montag Mittag nicht ausgeschlossen werden.



Welche Massnahmen soll ich selbst vornehmen?
Informieren Sie sich regelmäßig über die aktuellen Wasserstände. Folgen Sie den Anweisungen der Einsatzkräfte in Hinblick auf eine Evakuierung. Entfernen Sie ihren PKW aus den möglicherweise gefährdeten Gebieten und halten Sie sich selbst nicht unnötig dort auf."
488135141256159_488200521249621;non relief;"Hochwasser Webcam - Wösendorf/Wachau

(Quelle: http://www.kbit.pro/ STAND: 22:55 Uhr)"
488135141256159_488206121249061;non relief;"neuer pegelstand:
http://www.noel.gv.at/Externeseiten/wasserstand/wiskiwebpublic/stat_6368255.htm?entryparakey=W#W"
488135141256159_488206834582323;non relief;"Kienstock - 02.06.2013 23:20 = 898 cm
Krems-Stein - 02.06.2013 23:20 = 758 cm"
488135141256159_488225471247126;non relief;"Kienstock - 02.06.2013 23:50 = 906 cm
(8 cm in 30min.)"
488135141256159_488231137913226;non relief;"BITTE in der FRÜH alle INFOS hier POSTEN!
>die SEITE BITTE teilen!"
488135141256159_488362964566710;non relief;Kienstock - 03.06.2013 7:50 = 969 cm
488135141256159_488377714565235;non relief;"Krems 7:30

(von Verena Huth)"
488135141256159_488379384565068;non relief;"Hier der Link zum Sonderfahrplan der Wachaubahn, die ab sofort wieder verkehrt (Busfahrkarten sind gültig): 

http://www.noevog.at/de/default.asp?tt=NOEVOG_R60&id=88669"
488135141256159_488380447898295;non relief;Hochwasser Webcam - Wösendorf/Wachau 8:15 Uhr
488135141256159_488385487897791;non relief;"Prognose bleibt bei 11 Metern für die Nacht auf Dienstag!

http://www.meinbezirk.at/melk/chronik/land-unter-in-marbach-erwartet-prognose-bleibt-bei-11-metern-fuer-die-nacht-auf-dienstag-d588090.html"
488135141256159_488387851230888;non relief;Die Firma Donau Personal GmbH stellt bei Bedarf Mitarbeiter kostenlos zur Verfügung. Bitte melden unter 02732/81 268.
488135141256159_488392597897080;non relief;"Kienstock - 03.06.2013 09:10 = 971 cm
Krems-Stein - 03.06.2013 09:10 = 811 cm"
488135141256159_488400874562919;non relief;"VON: Dominik Matzka

Bitte immer gleich auf der Seite POSTEN!"
488135141256159_488401101229563;non relief;"VON: Dominik Matzka

Bitte immer gleich auf der Seite POSTEN!"
488135141256159_488401737896166;non relief;VON: Martin Neger
488135141256159_488409917895348;non relief;Mautnerbrücke sowie Stein sind gesperrt ! Hochwasserschutz in Stein reicht für ca 10,90 m ! Mauternbach reicht der Schutz für etwa 11,20m ! Prognostiziert sind in etwa 11m !
488135141256159_488410421228631;non relief;Hilfe wird gebraucht beim Fitnesscenter Injoy im Gewerbepark ab sofort. BEREICH Schütt soll gesperrt werden!!!!
488135141256159_488422751227398;non relief;"Kienstock - 03.06.2013 - 11:05 = 979 cm (+8cm in 2h)
Krems-Stein - 03.06.2013 - 11:05 = 831 cm (+20cm in 2h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488426724560334;relief;"VON: Sabrina Zeugswetter
Kloster Und in Stein würde Sandsäcke benötigen!!!!"
488135141256159_488428097893530;non relief;"Einfach nur ""Helfen""!

(Peter Peter Krause )"
488135141256159_488428924560114;non relief;"VON: Dominik Zwirchmayr

(Die Krems auf höhe Polizei)"
488135141256159_488438911225782;non relief;"Kienstock - 03.06.2013 12:10 = 984 cm (+5cm in 1,5h)
Krems-Stein - 03.06.2013 12:10 = 834 cm (+4cm in 1,5h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488440007892339;non relief;"Wichtige Info für die Bewohner der Hochwassergebiete!

UPDATE: 3.Juni 9:00 Uhr

Aufgrund der Hochwasserprognosen kann ein Übertritt der Donau im Ortsteil Stein nicht ausgeschlossen werden. Als Vorsichtsmaßnahme empfiehlt der Einsatzstab den Bewohnern im gefährdeten Teil von Stein (Bereich der Steiner Donaulände und Steiner Landstraße zwischen Zellerplatz und Förthof) Hab und Gut aus den unteren Geschossen in Sicherheit zu bringen. Fahrzeuge sind aus dem Bereich wegzustellen. Weitere Informationen finden Sie auf der Homepage der Feuerwehr www.feuerwehr-krems.at.

Sind Donau-Brücken in Krems gesperrt?
Nein. Sowohl die Eisenbahnbrücke, die Mauternerbrücke als auch die St. Pöltnerbrücke (S33-Brücke) sind frei passierbar. Es besteht auch bei noch höherem Wasserstand keine Notwendigkeit diese Brücken zu sperren.

Besteht Gefahr für die Mitterau durch den Kremsfluß?
Derzeit wird ein Rückstau am Kremsfluß bis ins Stadtgebiet von Krems beobachtet. Derzeit besteht keine Gefahr für die Ortsteile Lerchenfeld und Mitterau.

Ich wohne in einem gefährdeten Ortsteil und benötige Hilfe!
Kontaktieren Sie Verwandte oder Bekannte für Unterstützung im Haus oder für eine kurzfristige Unterbringung. Sollten Sie medizinische Versorgung benötigen rufen Sie den Rettungs-Notruf 144. Die Feuerwehr ist mit abwehrenden Maßnahmen im Einsatz. Sollte sich die Lage verschlechtern erfolgte eine Warnung über Rundfunk, Internet und wenn notwendig auch mit Sirenen. Die Einsatzkräfte können aufgrund der derzeitigen Lage nur Notfälle bearbeiten.

Bei Anfragen zu den Pegelständen:
Die aktuellen Pegelstände finden Sie auf den Seiten der NÖ Landesregierung und auf www.feuerwehr-krems.at

Bei Anfragen zu Prognosen:
Die uns derzeit vorliegenden Prognosen deuten auf ein außergewöhnliches Hochwasserereignis hin.

Ab Montag Mittag wird mit sehr hohen Wasserständen gerechnet, vergleichbar mit dem Hochwasser 2002.

Bei Anfragen zu Strassensperren:
die Bundestrassen B3 und B33 sind in der Wachau gesperrt, ebenso wurde die Bundestraße B3 in Krems gesperrt. Die B35 (Ringstraße von Zellerplatz bis Mercedes Wiesenthal) ist gesperrt. Eine Umleitung über die Alauntalstraße ist eingerichtet, aufgrund des hohen Verkehrsaufkommens kommt es aber zu Verzögerungen. Die Zufahrt zum Ortsteil Stein ist ab diesem Zeitpunkt nur mehr für Einsatzkräfte möglich. Die Durchfahrt am Radweg ist von Stein in Richtung Dürnstein gesperrt.

Wo bekomme ich Sandsäcke her?
Im Bezirk Amstetten werden Sandsäcke bei den örtlichen Feuerwehrhäusern ausgegeben.

Im Ortsteil Krems/Stein werden Sand und Sandsäcke heute in den Nachtstunden angeliefert und werden am Zellerplatz, Rathausplatz, Schürerplatz und bei der Anibaspromenade bereitgestellt.

Bei Anfragen: Wird die Mauer überflutet? Kommt die Katastrophe?
Die aktuellen Prognosen sind immer noch unsicher. Es sind alle Hochwasserschutzanlagen in der Wachau voll aufgebaut. Bei akuter Gefahr wird eine Warnung der Bevölkerung über Rundfunk, Internet und wenn notwendig auch mit Sirenen erfolgen. Trotz Vollaufbau der Hochwasserschutzwände kann ein Wasserübertritt ab Montag Abend nicht ausgeschlossen werden.

Welche Massnahmen soll ich selbst vornehmen?
Informieren Sie sich regelmäßig über die aktuellen Wasserstände. Folgen Sie den Anweisungen der Einsatzkräfte in Hinblick auf eine Evakuierung. Entfernen Sie ihren PKW aus den möglicherweise gefährdeten Gebieten und halten Sie sich selbst dort nicht unnötig dort auf.

mehr dazu: http://www.feuerwehr-krems.at/ShowArtikel.asp?Artikel=9034"
488135141256159_488441861225487;non relief;VON: Lukas Rudolf - Wellenspiel! TOLLE LEISTUNG & ZUSAMMENHALT!!
488135141256159_488444691225204;relief;"Denise Dvorak möchte euch wieterhin mit Semmeln, Broten und Getränke aushelfen:

Zu wählen und nennen ist: 144, Rotes Kreuz Herzogenburg, Denise Dvorak.
Ab 15 Uhr hat hat sie Zeit für Betroffene."
488135141256159_488446394558367;non relief;"Spitz!

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488446901224983;relief;ACHTUNG: Jeder der helfen will, einfach nach Stein kommen und Hilfe anbieten, es gibt einige die Hilfe brauchen, z. B. auch Sandsäcke füllen und schlichten usw.
488135141256159_488450974557909;non relief;"VON: Thomas W.

(Hundsheim gegenüber Loiben)"
488135141256159_488461694556837;non relief;Ein Grossraum-Bus stünde nahe Krems mit Chauffeur derzeit zur Verfügung. Tel. 0664 2129612
488135141256159_488466237889716;non relief;"Wasserstandsprognose ORF2 13:48
- es sollte mit 10.90m bis 10.95m gerechnet werden!
- hochwasserschutz in krems ist 11.00m
- 2002 hatten wir das selbe
- in ypps liegen wir etwas unter den erwartetn wassermassen und das bringt hoffnung
- 2002 haben wir es geschafft!!!

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488488057887534;non relief;"Kienstock - 03.06.201 - 14:40 = 994 cm (+10cm in ca. 2,5h)
Krems-Stein - 03.06.2013 - 14:40 = 843 cm  (+9cm in ca. 2,5h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488494644553542;non relief;"HAND in HAND = TOLL

(VON Isabella Allebasi)"
488135141256159_488510131218660;non relief;"Kienstock - 03.06.2013 - 15:35 = 997 cm (+3cm in 1h)
Krems-Stein - 03.06.2013 - 15:35 = 846 cm (+3cm in 1h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488532411216432;non relief;"Kienstock - 03.06.2013 - 16:40 = 1001 cm (+4 cm in 1h)
Krems-Stein - 03.06.2013 - 16:40 = 850 cm (+4 cm in 1h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488561421213531;non relief;"Kienstock - 03.06.2013 - 18:05 = 1006 cm (+5 cm in 1,5h)
Krems-Stein - 03.06.2013 - 18:05 = 853 cm (+3 cm in 1,5h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488577827878557;non relief;"2.500 Feuerwehrleute und 270 Bundesheersoldaten sind in Niederösterreich derzeit im Dauereinsatz. Vor allem in der Wachau hat sich die Situation in den letzten Stunden zugespitzt, sagte Mathias Fischer vom Landesfeuerwehrkommando: „Emmersdorf, die Ortschaften in der Wachau, Spitz, Dürnstein oder Weißenkirchen werden zurzeit intensiv beobachtet. Die Hochwasserschutzbauten erleben da ihre Feuertaufe.“ Die Höhe der Hochwasserschutzwände beträgt 11,15 Meter - bis Dienstag sollen die Pegel auf 10,95 Meter ansteigen.
(Quelle: ORF.at 19.02)"
488135141256159_488596844543322;non relief;"Kienstock - 03.06.2013 - 19:40 = 1012 cm (+6 cm in 2h)
Krems-Stein - 03.06.2013 - 19:40 = 856 cm (+3 cm in 2h)

Höchststand der Donau derzeit in Linz - Morgen früh in Krems - Abends Wien! (Quelle: ORF Wetter 19.55)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488600284542978;non relief;Cashpoint Krems / Gewerbepark SUCHT PLATZ für 19 Automaten!!!!!!!
488135141256159_488602631209410;non relief;"WKO hilfe für hochwasser-betroffene unternehmen!!!

Präsident Leitl: Bis zu 10.000 Euro werden rasch und unbürokratisch ausgezahlt!

http://portal.wko.at/wk/format_detail.wk?angid=1&stid=734858&dstid=0&cbtyp=1&titel=Hochwasser%3A%2CSoforthilfe%2Cf%C3%BCr%2Cbetroffene%2CBetriebe#.UayjVT8vFXs.facebook"
488135141256159_488614274541579;non relief;"Spendenkonto für Hochwasseropfer eingerichtet
Das Land Niederösterreich hat bei der Hypo Noe Landesbank ein Spendenkonto für die Opfer des aktuellen Hochwassers eingerichtet. Es lautet auf „Hochwasser 2013"", die Kontonummer ist 04455 014455, die Bankleitzahl lautet 53000. Als Erstspender hat die Hypo Noe Landesbank einen Betrag von 100.000 Euro einbezahlt. Spenden sind ab sofort möglich."
488135141256159_488614951208178;non relief;"via Stadt Krems Website ""Wegen der drohenden Gefahr sind auch die Betriebe in der Steiner Landstraße und an der Donaulände geschlossen, Fahrzeuge dürfen entlang der Donaulände nicht abgestellt werden. Die Einsatzleitung appelliert an Autofahrer, das Auto so wenig wie möglich so benützen und den Stadtteil Stein überhaupt zu meiden. Die Gebührenpflicht in der Blauen und Grünen Zone ist für die Dauer des Hochwasseralarms aufgehoben."""
488135141256159_488639181205755;non relief;"Kienstock - 03.06.2013 - 21:50 = 1020 cm (+8 cm in 2,5h)
Krems-Stein - 03.06.2013 - 21:50 = 864 cm (+8 cm in 2,5h)

Höchststand der Donau derzeit nach Linz - Morgen früh in Krems - Abends Wien! (Quelle: ORF Wetter 19.55)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
488135141256159_488670584535948;non relief;"Kienstock - 03.06.2013 - 23:50 = 1028 cm (+8 cm in 2h)
Krems-Stein - 03.06.2013 - 23:50 = 869 cm (+5 cm in 2h)

BITTE die Seite TEILEN und INFOS sowie PIX gleich POSTEN!!!!"
494240503976151_494289123971289;non relief;Schreib etwas ...
494240503976151_494289333971268;non relief;Schreib etwas ...
494240503976151_494299740636894;non relief;Das Angebot fpr Mobile Endgeräte im Netz http://mhwz.de/
494240503976151_494347853965416;non relief;DANKE FÜR EUREN EINSATZ!
494240503976151_494380130628855;non relief;Heute Abend in Riesa
494240503976151_494380483962153;non relief;Riesa nach 19 Uhr
494240503976151_494382640628604;non relief;Pakrplatz Riesa an der Elbe
494240503976151_494389557294579;non relief;Wenn Ihr Euren Nachbarn helfen könnt, dann helft!
494240503976151_494443757289159;non relief;Immer aktuelle Pegelstände
494240503976151_494450530621815;non relief;Danke an alle Helfer für Euren umfangreichen Einsatz!
501289793260288_501305489925385;non relief;Suche Dachpappe (bitumenrolle) , und gegebenfalls holz um das dach und seiten wand zu reparieren
501289793260288_501357353253532;non relief;"Schlafplätze frei haben:

https://www.facebook.com/frizzi.privat?hc_location=stream  Frizzi Arnold 5-10 Schlafplätze Rabenstein
https://www.facebook.com/ronny.schubert.18?hc_location=stream Ronny Schubert Kaßberg 2 Schlafplätze
https://www.facebook.com/daniela.eichler.3?hc_location=stream Daniela Eichler 2-3 Schlafplätze Gablenz evtl auch Schlafplatz in Adelsberg möglich
https://www.facebook.com/janine.zschille Janine De Nine Zschille Chemnitz Sonnenberg
https://www.facebook.com/profile.php?id=100005664152002&hc_location=stream Mirko Reuß 3-5 Plätze im Zentrum
https://www.facebook.com/mandy.guettner?hc_location=stream Mandy Güttner 2-3 Plätze Mütter mit Kindern bevorzugt Heckertgebiet..., Am Harthwald
https://www.facebook.com/katrin.spranger.1?hc_location=stream Katrin Spranger Grenze Sonnenberg/Yorckgebiet
https://www.facebook.com/aeon.noir 1 Platz Bernsdorf
 
Hohenstein Ernsthal :
 
https://www.facebook.com/freches.luder.1?hc_location=stream 3-4 Plätze
https://www.facebook.com/electricstevey 2 Plätze Doppelbett
 
 
Stollberg:
 
https://www.facebook.com/heiko.rost.9?hc_location=stream  2-3 Plätze"
501289793260288_501373936585207;non relief;Wer Hilfe braucht, kann es hier posten. Herzlich willkommen Nako Kolbe
501289793260288_501374209918513;non relief;"Weitere Schlafplatz-Angebote aus der Hochwasser Opferhilfe Chemnitz: 

Jeanette Straßner Könnt ihr evtl. eure Tel. mit angeben das sich die leute gleich mit euch in verbindung setzen können?
Sonntag um 17:04 · Gefällt mir

Janine Fischer hab noch platz für drei kinder extra
Sonntag um 17:23 · Gefällt mir

Robert Behrendt Für 2 Leute habe ich auch Platz in Chemnitz Gablenz - einfach per PN melden
Sonntag um 18:01 · Gefällt mir

Sandra Seidel haben 2 schlafplätze für erwachsene und ein Kinderreisebett frei in Heckertgebiet in chemnitz
Sonntag um 18:05 · Gefällt mir

Manuela Clausner Für eine Familie in Stelzendorf 03712677120 einfach melden abholung ist Möglich.
Sonntag um 18:33 via Handy · Gefällt mir · 1

Jennifer Kühn Ich musste meine Übernachtungsmöglichkeit selbst annolieren... Ich bin ab 22,30-23,00 Uhr in Ottendorf zur Hilfe und nicht mehr zu Hause.
Sonntag um 21:45 · Gefällt mir

Vicky Gernandt 01705625803 hab in Chemnitz Luthervirtel 2plätze zum schlafen! einfach melden
Sonntag um 21:53 via Handy · Gefällt mir

Diana Nane Deutsch Sonnenberg zwei Plätze
0173 1853444
Sonntag um 21:58 via Handy · Gefällt mir

Vanessa Gnüchtel Bald Oertel 0371/40 33 15 99 ....3Plätze im Heckert
Sonntag um 22:16 · Gefällt mir

Sabine Höll 0371/3366985 3 Plätze auf dem Kappellenberg (oberhalb der Villa Esche)
Sonntag um 22:30 · Gefällt mir

Janine Fischer 3 plätze + kinderreisebett+ zimmerzelt 015772999665
Sonntag um 22:34 · Gefällt mir

Anna Schaf 2/3 Plätze oberhalb vom Südbahnhof (1,40er Bett) hab auch noch ne Schaumstoff-Isomatte, nur keinen Schlafsack... 0178 511 66 39
Sonntag um 22:37 · Gefällt mir

Conny Spindler 3-zi+bad, 2 matratzen, Gitterbettchen und Baby-Reisebett in Hohenstein-Ernstthal jeder Zeit unter 03723/219240
Sonntag um 22:46 · Gefällt mir

EngelBengel Chemnitz Möbilierte Wohnung stell ich zur verfügung bitte anschreiben telefon ist defekt leider
Sonntag um 22:50 · Gefällt mir

Mandy Seidel 2 Schlafplätze in Chemnitz-Gablenz
Sonntag um 23:04 via Handy · Gefällt mir

Patricia Zephyr habe schlafplätze zuverfügung in limbach oberfrohna... hier ist kein hochwasser! meine stube ist groß und viel platz ... 0152 23159285 
abholung leider nicht mögl.
Sonntag um 23:15 · Bearbeitet · Gefällt mir

Mandy Georgi Janine Krahl hat Platz für 4 Erwachsene und 2 Kinderbetten in Lößnitz. wer jemanden von dort kennt oder jemand was sucht dann bitte melden
Sonntag um 23:14 · Bearbeitet · Gefällt mir

Linda Blumkowski haben noch 2 Schlafplätze (1,60er Bett) in Bernsdorf am Freibad anzubieten. Melden unter 0176/93179594
Gestern um 00:03 · Gefällt mir

Aeon Noir 1 Zimmer in Bernsdorf, Nähe Freibad. 0173/8822819
vor 17 Stunden · Gefällt mir

Jule Riedel Hätte auch noch Schlafgelegenheiten zu bieten große couch für 2 Leute...in Chemnitz/Gablenz Nr.: 01726335056
vor 17 Stunden · Gefällt mir · 1

Varinia Eichhorn Hätte auch für 2-3 Leute schlafmöglichkeiten.... 0176/32443405 in heckert (kappel)
vor 16 Stunden via Handy · Gefällt mir

Ivonne Stengel hätten auch platz bis 4 personen plus kinderreisebett. schönau 01623671058
vor 14 Stunden · Gefällt mir

Gu We zwei schlafplätze in kappel
vor 12 Stunden · Gefällt mir

Janine De Nine Zschille Meins Bitte von Chemitz auf mittweida ändern 2 Stück
vor 11 Stunden · Gefällt mir

Mandy Güttner Hallo, ich habe nicht 23 sondern nur 2-3 Plätze zur Verfügung
vor 11 Stunden · Gefällt mir · 1

Sascha Schlüter Kemtau Ferienhaus 2 Plätze, für ein Kind kann aufgebettet werden.
http://www.ars-vivendi-design.de/Ars-Vivendi-G-stehaus.html
vor 6 Stunden · Bearbeitet · Gefällt mir

Kristin Kötterl 2-3 Schlafplätze in Chemnitz
vor 4 Stunden · Gefällt mir

Sascha Schlüter ach so, nicht das es irreführend ist, das ferienhaus ist natürlich gratis.
vor 4 Stunden · Gefällt mir

Steve Bauer 2 Schlafplätze C-Kaßberg (abgeschlossenes Zimmer m. Ehebett)
vor 2 Stunden · Gefällt mir"
501289793260288_501379266584674;non relief;Einige von euch hätte ich auch gern als Projektkoordinatoren für diverse Regionen.
501289793260288_501379506584650;non relief;"Fukushima Krieger
--- wichtig --- Heute wieder Sachspenden Annahmestelle in Leipzig Eisenbahnstr 131a bei Cityfarmer ab 16 Uhr... es werden dringend Hunde-Tiernahrhung benötig für die Städte/Dörfer.. Bekleidung von Jung und Alt... wir feuen uns auf eure Unterstützung.. und die Menschen bedanken sich sehr dafür,für eure Hilfen....bitte teilen... weiter sagen..."
501289793260288_501380303251237;non relief;Prominens hat auch unsere Annhamestelle erwähnt und veröffentlicht.... Enivee lieben Dank und Nancy auch dir vielen Dank halte durch rings ums Wasser... wir hoffen bald ist es vorbei
515808905142609_553251281398371;non relief;"mittwochs von 15:00 - 17:00 offene Werkstatt
 freitags von 17:00  - 20:30 Jugendcafe"
515808905142609_555931014463731;non relief;Heute leider geschlossen....
521485327916865_521498627915535;non relief;Der hat angst vor berta
521485327916865_521499054582159;non relief;Berta von hinten
521485327916865_521500927915305;non relief;Sie spielen ein letztes mal Pirat
521485327916865_521502944581770;non relief;So leuts ein video wird folgen
521485327916865_521505354581529;non relief;http://www.badeenten.de/index.html da einfach badeente kaufen und mitmachen
525390524175222_525396000841341;non relief;Hallo, es wäre sinnvoll zu wissen Was wird gesucht? Wohin sollen die Sachen? Wie werden sie verteilt?
525390524175222_525396414174633;non relief;Wir wollen den Leute helfen mit Sachspenden wer gern mit helfen will und kann wir würden uns freuen 
525390524175222_525401747507433;non relief;Wenn hier unter uns Leute aus Passau sind die was brauchen hier posten
525390524175222_525402414174033;non relief;Vielen Dank erstmal an dich Martin für die Aufnahme in diese Gruppe. Es ist echt super dass du diese gegründet hast. Es hat ja nicht nur Leute in Passau erwischt sondern auch in anderen Teilen Bayerns Sachsens usw. Klar soll man Helfen denn man wäre doch selber auch froh wenn geholfen wird.
525390524175222_525408730840068;non relief;so habe hatte auch grade telefon mit  Rettungszentrum Regional Kelheim die melden sich auch bei uns müssen auch schauen was sie brauchen
525390524175222_525412707506337;relief;Suche Mitfahrgelegenheit zur Hochwassergebieten von Amberg in der Opf. zum helfen!
525390524175222_525414440839497;non relief;Danke Martin! Wenn es möglich ist, kannst du uns mitteilen was, wo  gebraucht wird?!
525390524175222_525414774172797;relief;Würde auch gern helfen bin ausgebildeter wasserretter und sanitäter komm aus der nähe hersbruck
525390524175222_525414854172789;relief;wird vor Ort noch Hilfe benötigt ? hab mich bereits über Antenne Bayern gemeldet aber noch keine Rückmeldung bekommen, bin so weit fertig und könnte losfahren, Sandsäcke befüllen o.ä.
525390524175222_525415337506074;non relief;"Liebe Helfer habe gerade Rücksprache mit dem BRK Passau gehabt. Kleidung und Sachspenden bitte erstmal bei Euch lassen. In erster Linie geht es momentan um die Evakuierung. Unterkünfte bitte mit Telefonnummer per PN uns zusenden!
Freiwillige Helfer bitte meldet euch bei den bekannten Stellen melden wie FFW, BRK, THW usw. 
Geldspenden bitte an folgendes Konto:
Rotes Kreuz
Konto:240 000 133
BLZ: 740 500 00 Sparkasse Passau
Verwendungszweck: Hochwasser

Stand so eben auf der Hochwasser Seite, scheinbar werden ""noch"" keine Sachspenden benötigt erst wenn das Wasser weg ist wird die Welle anrollen"
525390524175222_525421374172137;relief;also in landkreis-kelheim droht ein deich zu brchen also wer hin kann es werden pumpen und sandsäcke gebraucht und leute
